-0.0052543	-0.0041765	-0.0031217	-0.006919	0.00062516	-0.0026922	-0.0025697	-0.00079805	-1.5387e-05	0.00033718	-0.00044501	0.00016342	0.0014199	0.0020174	0.0048713	0.00050116
-0.0049477	-0.0025812	-0.0041417	-0.0069019	-0.0047503	-0.0057244	-0.0031167	-0.0025786	-0.0058673	0.00011091	-0.001817	-0.0003032	6.2321e-05	0.0010304	0.0035543	0.0047917
-0.0059349	-0.0073626	-0.0035916	-0.0037789	-0.0026147	-0.0032403	-0.00026419	-0.0028914	-0.0026326	-0.0013297	0.00091419	-0.0010955	0.0024174	0.0049919	-0.00085989	0.0018357
-0.00086039	-0.0042547	2.4681e-05	-0.0036237	0.00050997	-0.0016802	0.0011596	-5.4123e-05	0.0029221	-0.0032436	0.00064687	0.0014846	0.0032037	0.005753	0.00011534	0.0055896
-0.0011499	-0.0046508	-0.0013274	-0.001674	-0.0016975	-8.3563e-05	-0.0011745	-0.0011968	0.0025293	-0.0031679	-0.0013843	-0.0012297	0.001893	0.003414	0.001043	0.0016452
-0.00020676	0.00080236	-0.00054444	-0.001139	0.00024181	-0.0015331	-0.0015916	-0.00014437	-0.0010958	0.00036097	-0.0010358	-0.00013363	0.00057509	0.0010584	0.0010918	0.0002997
0.00045847	0.0026366	0.002069	0.0014056	-0.0026641	-0.0022723	-0.0020415	-0.002142	-0.0030981	0.0018955	-0.0001844	0.00036714	-0.0026114	-0.0035598	-0.0039619	-0.00079673
0.0035769	0.0022423	0.0019409	0.0021166	0.00010956	0.0021314	0.0012115	0.00061846	-0.0029914	0.0019632	-0.00049201	0.0010155	-0.0037029	-0.0050205	-0.0041322	-0.0024664
-0.00012124	0.0037551	0.0013528	0.0026773	0.0044331	0.0049811	0.0034853	0.0043582	0.00019021	0.0019845	-0.00059821	-0.00035443	-0.0038818	-0.004603	0.00018247	-0.0038992
-0.00082129	0.0018866	0.0016101	0.0033101	0.0010524	0.0043262	0.00020105	0.002421	0.0034047	0.0018473	-0.0017456	-0.0020251	-0.00072576	-0.002029	-0.0014256	-0.0038571
0.00019091	0.0059273	-0.00064123	-0.00039012	0.00038442	0.0010578	-0.0023694	-0.00036633	-0.0012337	-0.0017853	-0.0024103	-0.0023685	-0.0023654	-0.0025338	-0.0030862	-0.0045415
0.0019979	0.0043216	0.00014292	-6.0893e-05	-0.0034101	-0.0023156	-0.0012588	-0.0029609	-0.0049826	-0.0046921	-0.0023169	-0.0037128	-0.00067143	-0.0021175	-0.0029086	-0.0022265
